Date,Open,High,Low,Close,Adj Close,Volume
2019-09-16,2993.500000,3003.250000,2981.250000,2999.000000,2999.000000,1275710
2019-09-17,3001.750000,3006.500000,2991.500000,3005.500000,3005.500000,1197095
2019-09-18,3006.000000,3011.000000,2978.500000,3006.250000,3006.250000,1096388
2019-09-19,3008.000000,3022.250000,2988.750000,3006.000000,3006.000000,637344
2019-09-20,3005.500000,3015.500000,3001.750000,3013.610107,3013.610107,372849
2019-09-22,2995.750000,3008.250000,2995.750000,3002.750000,3002.750000,2239870
2019-09-23,2995.750000,3008.250000,2982.000000,2997.000000,2997.000000,1476593
2019-09-24,3001.000000,3012.250000,2958.500000,2970.250000,2970.250000,1044218
2019-09-25,2971.000000,2991.750000,2953.750000,2986.250000,2986.250000,1936806
2019-09-26,2985.750000,2995.000000,2964.250000,2980.500000,2980.500000,1501723
2019-09-27,2979.750000,2993.000000,2946.250000,2963.750000,2963.750000,1351351
2019-09-29,2976.000000,2980.250000,2965.500000,2970.500000,2970.500000,1628438
2019-09-30,2976.000000,2986.250000,2964.500000,2978.500000,2978.500000,1673557
2019-10-01,2984.000000,2994.500000,2937.000000,2937.750000,2937.750000,1155807
2019-10-02,2942.250000,2949.000000,2874.000000,2880.500000,2880.500000,1601531
2019-10-03,2883.750000,2912.500000,2855.000000,2911.750000,2911.750000,2126769
2019-10-04,2911.500000,2953.250000,2896.750000,2951.000000,2951.000000,2037970
2019-10-06,2929.750000,2942.750000,2928.000000,2941.750000,2941.750000,1947134
2019-10-07,2929.750000,2959.500000,2928.000000,2937.500000,2937.500000,1497975
2019-10-08,2934.500000,2950.000000,2890.500000,2892.500000,2892.500000,1266872
2019-10-09,2893.500000,2934.250000,2888.250000,2919.000000,2919.000000,1865325
2019-10-10,2920.500000,2954.000000,2881.750000,2941.000000,2941.000000,1305749
2019-10-11,2949.000000,2994.000000,2941.750000,2970.750000,2970.750000,1577766
2019-10-13,2968.000000,2981.750000,2967.500000,2979.500000,2979.500000,1268636
2019-10-14,2968.000000,2982.500000,2953.750000,2965.500000,2965.500000,1743810
2019-10-15,2966.750000,3003.250000,2966.500000,2997.750000,2997.750000,833670
2019-10-16,2996.500000,2997.750000,2984.750000,2991.500000,2991.500000,1181207
2019-10-17,2992.250000,3008.000000,2985.250000,2998.000000,2998.000000,1148118
2019-10-18,2997.750000,3001.250000,2975.000000,2988.250000,2988.250000,1121748
2019-10-20,2984.750000,2991.000000,2983.750000,2990.250000,2990.250000,1093450
2019-10-21,2984.750000,3007.500000,2983.750000,3006.500000,3006.500000,1335276
2019-10-22,3006.500000,3014.250000,2988.250000,2994.500000,2994.500000,886557
2019-10-23,2992.000000,3006.000000,2982.000000,3005.750000,3005.750000,1125601
2019-10-24,3006.000000,3015.250000,2998.750000,3004.250000,3004.250000,1055958
2019-10-25,3003.750000,3026.500000,3000.000000,3020.250000,3020.250000,1061278
2019-10-27,3023.000000,3026.000000,3022.750000,3024.250000,3024.250000,855745
2019-10-28,3023.000000,3042.750000,3022.750000,3036.250000,3036.250000,1098391
2019-10-29,3038.250000,3046.250000,3029.500000,3035.750000,3035.750000,1041931
2019-10-30,3036.500000,3055.000000,3023.250000,3047.750000,3047.750000,1040149
2019-10-31,3051.750000,3052.000000,3020.250000,3035.750000,3035.750000,1179153
2019-11-01,3036.000000,3065.000000,3033.000000,3063.250000,3063.250000,1766536
2019-11-03,3064.750000,3069.000000,3064.750000,3068.500000,3068.500000,344425
2019-11-04,3064.750000,3083.750000,3064.750000,3075.750000,3075.750000,1279508
2019-11-05,3076.750000,3085.750000,3069.750000,3072.000000,3072.000000,1179714
2019-11-06,3071.500000,3078.000000,3063.000000,3075.500000,3075.500000,1124217
2019-11-07,3077.250000,3097.000000,3070.250000,3086.000000,3086.000000,1076833
2019-11-08,3086.250000,3092.500000,3072.500000,3090.500000,3090.500000,1353330
2019-11-10,3090.500000,3092.250000,3089.250000,3089.750000,3089.750000,216949
2019-11-11,3090.500000,3092.250000,3074.500000,3087.500000,3087.500000,1080147
2019-11-12,3087.750000,3102.000000,3081.250000,3092.000000,3092.000000,844597
2019-11-13,3091.250000,3097.000000,3075.750000,3095.500000,3095.500000,1101243
2019-11-14,3096.250000,3099.750000,3081.750000,3097.000000,3097.000000,1251057
2019-11-15,3097.000000,3119.500000,3095.750000,3118.250000,3118.250000,1105353
2019-11-17,3119.000000,3119.250000,3114.000000,3114.000000,3114.000000,327904
2019-11-18,3119.000000,3127.750000,3111.000000,3121.750000,3121.750000,1251167
2019-11-19,3121.500000,3132.500000,3112.750000,3118.500000,3118.500000,1034214
2019-11-20,3116.500000,3118.500000,3090.750000,3109.000000,3109.000000,1195901
2019-11-21,3097.250000,3114.500000,3091.250000,3104.000000,3104.000000,1693828
2019-11-22,3104.000000,3114.500000,3097.750000,3111.500000,3111.500000,1434552
2019-11-24,3119.000000,3121.000000,3116.500000,3118.250000,3118.250000,378247
2019-11-25,3119.000000,3133.500000,3116.500000,3132.750000,3132.750000,995416
2019-11-26,3131.250000,3145.000000,3128.000000,3143.750000,3143.750000,947831
2019-11-27,3143.750000,3155.000000,3141.750000,3153.750000,3153.750000,1068011
2019-11-29,null,null,null,null,null,null
2019-12-01,3146.250000,3148.000000,3144.250000,3146.000000,3146.000000,321852
2019-12-02,3146.250000,3158.000000,3110.250000,3114.250000,3114.250000,902189
2019-12-03,3114.250000,3121.750000,3069.500000,3091.000000,3091.000000,1927030
2019-12-04,3091.750000,3119.500000,3081.750000,3111.000000,3111.000000,2146620
2019-12-05,3111.000000,3124.750000,3103.250000,3117.750000,3117.750000,1485940
2019-12-06,3117.750000,3151.000000,3117.000000,3146.000000,3146.000000,1318780
2019-12-08,3146.500000,3148.500000,3146.000000,3146.750000,3146.750000,208071
2019-12-09,3146.500000,3149.500000,3131.250000,3134.500000,3134.500000,1300299
2019-12-10,3133.500000,3143.000000,3116.250000,3136.000000,3136.000000,1145426
2019-12-11,3135.500000,3144.500000,3129.500000,3143.000000,3143.000000,1425723
2019-12-12,3144.000000,3177.500000,3137.250000,3168.000000,3168.000000,1225764
2019-12-13,3175.750000,3185.000000,3156.750000,3172.000000,3172.000000,2379008
2019-12-15,3176.500000,3177.250000,3173.750000,3176.250000,3176.250000,278836
2019-12-16,3176.500000,3198.750000,3173.750000,3194.250000,3194.250000,1834941
2019-12-17,3192.500000,3199.250000,3187.750000,3192.000000,3192.000000,1413219
2019-12-18,3189.500000,3199.000000,3188.500000,3194.750000,3194.750000,1032120
2019-12-19,3195.000000,3209.000000,3190.250000,3207.000000,3207.000000,582632
2019-12-20,3208.500000,3231.020020,3204.250000,3231.020020,3231.020020,433420
2019-12-22,3227.000000,3229.000000,3224.750000,3228.250000,3228.250000,215181
2019-12-23,3227.000000,3234.250000,3224.250000,3227.250000,3227.250000,1320006
2019-12-24,null,null,null,null,null,null
2019-12-26,3227.500000,3244.750000,3227.000000,3244.500000,3244.500000,297971
2019-12-27,3242.000000,3254.000000,3235.500000,3237.500000,3237.500000,464639
2019-12-29,3238.250000,3241.250000,3238.000000,3240.750000,3240.750000,205702
2019-12-30,3238.250000,3244.250000,3217.250000,3223.500000,3223.500000,984389
2019-12-31,3223.250000,3236.250000,3213.000000,3231.000000,3231.000000,1124598
2020-01-02,3237.000000,3261.750000,3234.250000,3259.000000,3259.000000,1157924
2020-01-03,3261.000000,3263.500000,3206.750000,3235.500000,3235.500000,1416241
2020-01-05,3220.250000,3223.750000,3216.250000,3222.500000,3222.500000,1101400
2020-01-06,3220.250000,3249.500000,3208.750000,3243.500000,3243.500000,1755057
2020-01-07,3243.500000,3254.500000,3226.000000,3235.250000,3235.250000,1502748
2020-01-08,3231.750000,3267.750000,3181.000000,3260.250000,3260.250000,1293494
2020-01-09,3261.250000,3276.750000,3257.750000,3276.000000,3276.000000,2279138
2020-01-10,3275.500000,3287.000000,3260.750000,3264.750000,3264.750000,1297679
2020-01-12,3265.750000,3271.500000,3265.500000,3269.500000,3269.500000,332775
2020-01-13,3265.750000,3291.000000,3265.500000,3289.750000,3289.750000,1533121
2020-01-14,3289.250000,3296.750000,3275.250000,3288.000000,3288.000000,1008998
2020-01-15,3287.750000,3299.000000,3277.750000,3293.750000,3293.750000,1694799
2020-01-16,3294.250000,3318.000000,3294.000000,3316.500000,3316.500000,1468347
2020-01-17,3316.750000,3330.250000,3316.000000,3325.000000,3325.000000,1335246
2020-01-19,3325.000000,3326.500000,3323.250000,3326.500000,3326.500000,291095
2020-01-21,3325.000000,3329.750000,3307.250000,3319.500000,3319.500000,1312253
2020-01-22,3321.250000,3337.500000,3315.250000,3319.750000,3319.750000,1573187
2020-01-23,3317.250000,3327.000000,3301.250000,3326.000000,3326.000000,1505107
2020-01-24,3326.500000,3337.000000,3280.500000,3293.500000,3293.500000,1717046
2020-01-26,3269.750000,3269.750000,3252.250000,3256.500000,3256.500000,2768505
2020-01-27,3269.750000,3269.750000,3233.000000,3239.500000,3239.500000,2515168
2020-01-28,3239.500000,3285.000000,3238.750000,3278.250000,3278.250000,2581636
2020-01-29,3281.750000,3292.750000,3265.250000,3272.500000,3272.500000,1910878
2020-01-30,3271.500000,3295.250000,3239.750000,3289.750000,3289.750000,1665382
2020-01-31,3292.000000,3297.500000,3212.750000,3224.000000,3224.000000,2421276
2020-02-02,3222.750000,3236.250000,3222.000000,3233.000000,3233.000000,1619113
2020-02-03,3222.750000,3267.250000,3222.000000,3245.500000,3245.500000,3152069
2020-02-04,3244.250000,3305.250000,3236.000000,3299.500000,3299.500000,1919477
2020-02-05,3300.250000,3338.000000,3288.250000,3335.000000,3335.000000,1698403
2020-02-06,3337.000000,3357.750000,3332.500000,3345.250000,3345.250000,2046111
2020-02-07,3349.000000,3350.000000,3320.750000,3325.500000,3325.500000,1462323
2020-02-09,3322.250000,3329.250000,3303.500000,3313.250000,3313.250000,1033468
2020-02-10,3322.250000,3353.500000,3303.500000,3353.000000,3353.000000,1698940
2020-02-11,3351.000000,3374.500000,3349.250000,3357.500000,3357.500000,1399815
2020-02-12,3360.500000,3381.500000,3355.500000,3380.500000,3380.500000,1486164
2020-02-13,3381.250000,3384.750000,3348.500000,3377.500000,3377.500000,1229231
2020-02-14,3379.500000,3388.500000,3365.250000,3381.000000,3381.000000,1772784
2020-02-16,3382.250000,3389.500000,3382.000000,3387.750000,3387.750000,518469
2020-02-18,3382.250000,3392.500000,3355.250000,3369.250000,3369.250000,1334897
2020-02-19,3372.000000,3393.750000,3370.750000,3387.250000,3387.250000,1735931
2020-02-20,3391.750000,3397.500000,3339.250000,3369.250000,3369.250000,1163426
2020-02-21,3367.000000,3369.250000,3328.000000,3339.250000,3339.250000,2073749
2020-02-23,3309.000000,3312.000000,3289.500000,3299.250000,3299.250000,3553955
2020-02-24,3309.000000,3312.000000,3213.750000,3226.250000,3226.250000,2293728
2020-02-25,3223.000000,3259.500000,3117.250000,3132.500000,3132.500000,3636687
2020-02-26,3138.000000,3182.000000,3091.000000,3110.250000,3110.250000,4375530
2020-02-27,3100.250000,3117.000000,2952.250000,3110.250000,3110.250000,4572181
2020-02-28,2950.000000,2994.250000,2853.250000,2956.899902,2956.899902,5450283
2020-03-01,2950.000000,2996.000000,2853.250000,2957.000000,2957.000000,5499126
2020-03-02,2900.000000,3093.250000,2889.250000,2951.100098,2951.100098,3515977
2020-03-03,3077.000000,3137.000000,2973.000000,3065.100098,3065.100098,3617838
2020-03-04,2988.250000,3129.500000,2976.500000,2997.100098,2997.100098,2456513
2020-03-05,3109.250000,3113.750000,2996.500000,3114.699951,3114.699951,2649868
2020-03-06,3024.250000,3037.000000,2898.000000,3015.500000,3015.500000,2992638
2020-03-08,3024.250000,3037.000000,2898.000000,3015.500000,3015.500000,3010973
2020-03-09,2916.000000,2916.000000,2715.000000,2964.100098,2964.100098,2490454
2020-03-10,2733.000000,2884.750000,2695.250000,2747.699951,2747.699951,3273594
2020-03-11,2859.500000,2869.500000,2702.750000,2865.750000,2865.750000,2824963
2020-03-12,2738.000000,2774.000000,2442.500000,2740.300049,2740.300049,4207725
2020-03-13,2429.500000,2707.750000,2393.500000,2468.899902,2468.899902,3244207
2020-03-15,2429.500000,2707.750000,2393.500000,2468.899902,2468.899902,3295273
2020-03-16,2631.500000,2652.000000,2350.000000,2683.899902,2683.899902,3415781
2020-03-17,2498.000000,2554.500000,2352.000000,2408.000000,2408.000000,1041038635
2020-03-18,2467.500000,2486.250000,2262.000000,2485.500000,2485.500000,3085714
2020-03-19,2402.500000,2460.000000,2275.000000,2401.399902,2401.399902,3022652
2020-03-20,2351.000000,2499.000000,2280.000000,2389.000000,2389.000000,2885909
2020-03-22,2220.250000,2229.000000,2174.000000,2203.250000,2203.250000,3590572
2020-03-23,2198.250000,2384.250000,2174.500000,2254.750000,2254.750000,1042420481
2020-03-24,2281.250000,2470.000000,2275.250000,2421.500000,2421.500000,811587901
2020-03-25,2406.000000,2560.750000,2386.000000,2466.250000,2466.250000,1008036031
2020-03-26,2454.500000,2629.000000,2402.250000,2625.750000,2625.750000,773148858
2020-03-27,2577.500000,2605.000000,2505.250000,2520.000000,2520.000000,727579677
2020-03-29,2459.000000,2498.250000,2445.000000,2489.000000,2489.000000,6659472
2020-03-30,2513.750000,2624.500000,2495.000000,2615.250000,2615.250000,659157598
2020-03-31,2616.500000,2635.750000,2536.500000,2540.500000,2540.500000,642583856
2020-04-01,2527.750000,2528.500000,2434.250000,2469.000000,2469.000000,683036593
2020-04-02,2482.000000,2525.000000,2424.750000,2504.000000,2504.000000,693697507
2020-04-03,2491.250000,2529.500000,2449.000000,2480.250000,2480.250000,541247437
2020-04-05,null,null,null,null,null,null
2020-04-06,2566.500000,2668.500000,2562.750000,2658.000000,2658.000000,657204558
2020-04-07,2645.500000,2750.000000,2623.500000,2644.500000,2644.500000,2424771
2020-04-08,2645.750000,2752.250000,2627.250000,2748.250000,2748.250000,622342295
2020-04-09,2734.000000,2809.500000,2701.000000,2787.000000,2787.000000,795403080
2020-04-12,2811.000000,2819.500000,2717.250000,2745.000000,2745.000000,5900789
2020-04-13,2739.750000,2779.250000,2711.000000,2766.500000,2766.500000,521309825
2020-04-14,2796.000000,2846.000000,2780.500000,2834.000000,2834.000000,554888738
2020-04-15,2827.250000,2834.750000,2750.500000,2754.250000,2754.250000,612070725
2020-04-16,2759.750000,2885.000000,2754.750000,2866.500000,2866.500000,607589198
2020-04-17,2875.750000,2884.000000,2821.000000,2869.000000,2869.000000,710239176
2020-04-19,2847.000000,2853.500000,2843.250000,2847.500000,2847.500000,2642540
2020-04-20,2871.250000,2874.000000,2804.250000,2816.500000,2816.500000,544973213
2020-04-21,2789.500000,2807.750000,2717.250000,2739.750000,2739.750000,687206246
2020-04-22,2737.250000,2808.000000,2717.250000,2732.000000,2732.000000,1329965
2020-04-23,2792.250000,2836.750000,2764.250000,2770.000000,2770.000000,525074385
2020-04-24,2766.000000,2835.000000,2755.250000,2828.000000,2828.000000,425629105
2020-04-26,2824.500000,2825.000000,2812.750000,2818.750000,2818.750000,2334769
2020-04-27,2844.000000,2881.250000,2842.250000,2867.000000,2867.000000,436296648
2020-04-28,2856.750000,2913.500000,2851.000000,2872.500000,2872.500000,539830796
2020-04-29,2870.500000,2947.250000,2860.750000,2867.250000,2867.250000,1653334
2020-04-30,2956.500000,2965.000000,2883.250000,2941.000000,2941.000000,1910259
2020-05-01,2871.500000,2879.750000,2811.750000,2902.500000,2902.500000,1576620
2020-05-03,2789.000000,2797.000000,2773.000000,2776.500000,2776.500000,5184704
2020-05-04,2789.000000,2835.750000,2771.000000,2821.750000,2821.750000,1463030
2020-05-05,2841.750000,2889.750000,2832.500000,2866.750000,2866.750000,479993775
2020-05-06,2860.250000,2886.250000,2823.000000,2833.000000,2833.000000,488372067
2020-05-07,2850.000000,2895.000000,2847.750000,2884.500000,2884.500000,513776851
2020-05-08,2914.000000,2933.000000,2895.750000,2930.500000,2930.500000,442676975
2020-05-10,2920.750000,2939.000000,2916.000000,2936.000000,2936.000000,2371940
2020-05-11,2942.000000,2945.000000,2889.750000,2915.250000,2915.250000,539960758
2020-05-12,2903.750000,2938.750000,2827.500000,2829.750000,2829.750000,553067975
2020-05-13,2853.750000,2876.750000,2786.000000,2818.250000,2818.250000,821690749
2020-05-14,2812.750000,2853.750000,2760.500000,2851.000000,2851.000000,847995927
2020-05-15,2847.500000,2863.500000,2809.500000,2854.750000,2854.750000,658489566
2020-05-17,2859.750000,2873.750000,2850.000000,2870.500000,2870.500000,2388133
2020-05-18,2879.000000,2964.750000,2874.000000,2947.750000,2947.750000,583529325
2020-05-19,2939.750000,2976.250000,2908.500000,2923.500000,2923.500000,533539783
2020-05-20,2935.500000,2975.750000,2925.000000,2964.500000,2964.500000,510923513
2020-05-21,2951.250000,2973.000000,2933.000000,2948.750000,2948.750000,528441446
2020-05-22,2919.500000,2957.500000,2903.750000,2956.250000,2956.250000,517293864
2020-05-24,2965.500000,2967.750000,2962.250000,2967.500000,2967.500000,738853
2020-05-26,2948.500000,3019.750000,2947.500000,2953.000000,2953.000000,1738664
2020-05-27,2994.000000,3036.750000,2965.500000,2994.500000,2994.500000,2044070
2020-05-28,3035.000000,3065.500000,3019.500000,3035.500000,3035.500000,1847194
2020-05-29,3036.000000,3058.250000,2992.000000,3038.000000,3038.000000,2188085
2020-05-31,3029.750000,3034.750000,3008.000000,3021.500000,3021.500000,3752735
2020-06-01,3029.750000,3059.000000,3008.000000,3042.000000,3042.000000,1244715
2020-06-02,3052.750000,3078.250000,3035.000000,3054.000000,3054.000000,1408491
2020-06-03,3078.000000,3129.500000,3074.250000,3077.000000,3077.000000,1569767
2020-06-04,3117.750000,3126.750000,3087.500000,3117.750000,3117.750000,1793659
2020-06-05,3113.250000,3210.500000,3106.500000,3110.500000,3110.500000,2341981
2020-06-07,3192.500000,3211.500000,3187.500000,3209.250000,3209.250000,2494301
2020-06-08,3192.500000,3231.250000,3183.250000,3186.750000,3186.750000,1553691
2020-06-09,3227.750000,3231.000000,3190.000000,3227.500000,3227.500000,1653312
2020-06-10,3204.750000,3227.250000,3179.750000,3205.500000,3205.500000,1945448
2020-06-11,3183.750000,3188.500000,2996.250000,3186.000000,3186.000000,3457643
2020-06-12,3011.750000,3087.750000,2982.000000,3010.250000,3010.250000,2790013
2020-06-14,2992.750000,3008.750000,2980.750000,3000.750000,3000.750000,2658953
2020-06-15,2983.250000,3068.250000,2923.750000,3023.750000,3023.750000,2949179
2020-06-16,3065.250000,3156.250000,3060.250000,3062.000000,3062.000000,2968612
2020-06-17,3111.750000,3147.000000,3094.500000,3118.250000,3118.250000,1816949
2020-06-18,3104.000000,3120.000000,3064.500000,3107.000000,3107.000000,1606617
2020-06-19,3096.750000,3144.750000,3057.500000,3098.000000,3098.000000,1880280
2020-06-21,3040.250000,3055.750000,3027.250000,3053.250000,3053.250000,4008510
2020-06-22,3040.250000,3113.750000,3027.250000,3059.500000,3059.500000,1350325
2020-06-23,3111.750000,3145.750000,3060.000000,3110.750000,3110.750000,1501896
2020-06-24,3113.250000,3128.500000,3019.750000,3118.500000,3118.500000,2336572
2020-06-25,3046.750000,3079.500000,3005.000000,3049.000000,3049.000000,1916495
2020-06-26,3071.250000,3082.000000,2992.500000,3070.750000,3070.750000,2134690
2020-06-28,2986.250000,3004.250000,2983.500000,3002.750000,3002.750000,3532799
2020-06-29,2986.250000,3048.750000,2983.500000,3007.000000,3007.000000,1539138
2020-06-30,3046.000000,3101.250000,3030.250000,3047.750000,3047.750000,1639752
2020-07-01,3085.250000,3117.750000,3062.750000,3090.250000,3090.250000,1495163
2020-07-02,3101.750000,3156.500000,3095.500000,3103.000000,3103.000000,1505910
2020-07-05,3121.250000,3134.500000,3115.500000,3134.250000,3134.250000,1476642
2020-07-06,3121.250000,3174.500000,3121.250000,3129.000000,3129.000000,1221231
2020-07-07,3170.000000,3184.000000,3132.500000,3172.000000,3172.000000,1302206
2020-07-08,3135.250000,3164.000000,3125.500000,3136.500000,3136.500000,1482315
2020-07-09,3166.250000,3170.750000,3105.250000,3163.500000,3163.500000,1852744
2020-07-10,3142.250000,3179.500000,3111.500000,3141.000000,3141.000000,1377397
2020-07-12,3183.500000,3199.000000,3183.500000,3190.000000,3190.000000,2686372
2020-07-13,3183.500000,3226.250000,3140.500000,3178.500000,3178.500000,2018528
2020-07-14,3150.750000,3214.750000,3119.000000,3205.500000,3205.500000,764195426
2020-07-15,3207.500000,3233.250000,3192.000000,3219.000000,3219.000000,652107210
2020-07-16,3205.250000,3212.000000,3188.500000,3202.500000,3202.500000,524694228
2020-07-17,3203.750000,3225.250000,3195.000000,3213.750000,3213.750000,422278366
2020-07-19,3214.500000,3222.000000,3212.250000,3221.000000,3221.000000,1428748
2020-07-20,3205.000000,3250.500000,3190.250000,3243.000000,3243.000000,485629149
2020-07-21,3250.000000,3273.250000,3239.250000,3257.500000,3257.500000,484354138
2020-07-22,3262.750000,3271.750000,3227.250000,3264.750000,3264.750000,463132391
2020-07-23,3266.250000,3284.500000,3214.250000,3234.000000,3234.000000,477496799
2020-07-24,3216.750000,3224.750000,3191.500000,3203.500000,3203.500000,598083711
2020-07-26,3210.750000,3213.500000,3192.000000,3201.000000,3201.000000,2329517
2020-07-27,3220.250000,3238.000000,3207.250000,3236.500000,3236.500000,441505097
2020-07-28,3234.250000,3238.250000,3208.000000,3217.250000,3217.250000,462139027
2020-07-29,3211.500000,3257.000000,3204.250000,3251.250000,3251.250000,334791643
2020-07-30,3248.500000,3248.500000,3210.750000,3222.000000,3222.000000,51711264
